Strata;Plot;Individuals;Specie;Height;Diameter;Volume
2;13;361;Lachesiodendron viridiflorum;3.5;4.360845441;0.00483648
2;13;362;Eugenia sp.1;4;5.156620156;0.00706021
2;13;363;Zanthoxylum hamadryadicum;4;7.894085177;0.014968908
2;13;364;Piptadenia stipulacea;4;4.13802852;0.004788005
2;13;365;Manihot caerulescens;4;4.774648293;0.006163566
2;13;366;Luetzelburgia bahiensis;4;9.549296586;0.020945163
2;13;366;Luetzelburgia bahiensis;4;14.32394488;0.042839665
2;13;366;Luetzelburgia bahiensis;4;7.639437268;0.014127291
2;13;366;Luetzelburgia bahiensis;4;8.276057041;0.016270704
2;13;367;Eugenia sp.1;3;5.729577951;0.00711859
2;13;368;Eugenia sp.1;3;4.13802852;0.004008474
2;13;369;Dalbergia cearensis;3;4.13802852;0.004008474
2;13;370;Eugenia sp.1;2;3.819718634;0.002709311
2;13;371;Piptadenia stipulacea;4;4.13802852;0.004788005
2;13;372;Pityrocarpa moniliformis;4;9.421972631;0.02045483
2;13;373;Pityrocarpa moniliformis;4;6.366197724;0.010240506
2;13;374;Pityrocarpa moniliformis;4;9.549296586;0.020945163
2;13;375;Pityrocarpa moniliformis;5;10.79070514;0.029827545
2;13;375;Pityrocarpa moniliformis;5;7.957747155;0.017426423
2;13;376;Pityrocarpa moniliformis;3;6.366197724;0.008573258
2;13;377;Zanthoxylum hamadryadicum;3;3.851549623;0.003531768
2;13;378;Jatropha mollissima;3;3.819718634;0.00348042
2;13;379;morta;4;5.729577951;0.008502948
2;13;380;Senegalia tenuifolia;3;5.092958179;0.005782572
2;13;380;Senegalia tenuifolia;3;4.774648293;0.005160081
2;13;381;Pityrocarpa moniliformis;4;9.230986699;0.019728789
2;13;382;Dalbergia cearensis;3;5.729577951;0.00711859
2;14;383;Eugenia sp.1;3;4.13802852;0.004008474
2;14;384;Lachesiodendron viridiflorum;3;5.729577951;0.00711859
2;14;385;Lachesiodendron viridiflorum;4;5.092958179;0.006907113
2;14;385;Lachesiodendron viridiflorum;4;3.819718634;0.00415726
2;14;386;Aspidosperma pyrifolium;4;7.384789359;0.01330686
2;14;386;Aspidosperma pyrifolium;3;3.9152116;0.003635439
2;14;387;Croton nepetifolius;3;5.092958179;0.005782572
2;14;387;Croton nepetifolius;3;4.965634224;0.005529891
2;14;388;Piptadenia stipulacea;4;5.793239929;0.008670387
2;14;389;Piptadenia stipulacea;4;4.13802852;0.004788005
2;14;390;Piptadenia stipulacea;4;5.888732894;0.008924194
2;14;391;Piptadenia stipulacea;3;4.488169395;0.004626292
2;14;392;Zanthoxylum hamadryadicum;3;4.806479281;0.005220945
2;14;393;Zanthoxylum hamadryadicum;3;5.570423008;0.006773339
2;14;394;Piptadenia stipulacea;3.5;5.729577951;0.007829742
2;14;395;Machaerium floridum;1;3.183098862;0.001279891
2;14;395;Machaerium floridum;1;3.501408748;0.001514335
2;14;396;Croton nepetifolius;3;5.729577951;0.00711859
2;14;397;Croton nepetifolius;3;3.565070725;0.003081436
2;14;398;Croton nepetifolius;3;3.246760839;0.002612592
2;14;399;Acosmium diffusissimum;2;4.13802852;0.003120371
2;14;400;Schinopsis brasiliensis;3;11.04535305;0.022670276
2;14;401;Magonia pubescens;4;7.925916166;0.015075592
2;14;401;Magonia pubescens;4;5.092958179;0.006907113
2;14;402;Lachesiodendron viridiflorum;4;9.708451529;0.021565144
2;14;403;Acosmium diffusissimum;3;5.029296202;0.00565562
2;14;404;Magonia pubescens;5.5;12.92338138;0.043492543
2;14;404;Magonia pubescens;3;8.689859893;0.014846541
2;14;405;Acosmium diffusissimum;4;6.429859701;0.010421919
2;14;406;Manihot caerulescens;4.5;3.9152116;0.004670138
2;14;407;morta;6;14.32394488;0.055032453
2;14;408;Zanthoxylum hamadryadicum;2.5;5.092958179;0.005166664
2;14;409;Zanthoxylum hamadryadicum;3;5.920563883;0.007542672
2;14;410;Zanthoxylum hamadryadicum;3;5.793239929;0.007258768
2;14;411;Croton nepetifolius;3;5.092958179;0.005782572
2;14;412;Schinopsis brasiliensis;5;17.82535363;0.07233008
2;14;413;Schinopsis brasiliensis;5;16.55211408;0.063462922
2;14;414;Lachesiodendron viridiflorum;3;6.68450761;0.009344161
2;14;415;Lachesiodendron viridiflorum;3;3.501408748;0.002984992
2;14;415;Lachesiodendron viridiflorum;3;3.883380611;0.003583441
2;14;416;Schinopsis brasiliensis;3;7.8304232;0.012354029
2;14;417;Croton nepetifolius;2;4.774648293;0.004016832
2;14;418;Magonia pubescens;4;7.639437268;0.014127291
2;14;419;Piptadenia stipulacea;4;5.729577951;0.008502948
2;14;420;Magonia pubescens;4.5;5.570423008;0.00870113
2;14;421;Lachesiodendron viridiflorum;4;7.639437268;0.014127291
2;14;421;Lachesiodendron viridiflorum;4;7.161972439;0.012606495
2;14;421;Lachesiodendron viridiflorum;4;6.939155519;0.011922599
2;14;421;Lachesiodendron viridiflorum;4;6.366197724;0.010240506
2;14;422;Magonia pubescens;4;8.276057041;0.016270704
2;14;423;morta;3;4.774648293;0.005160081
2;14;424;Magonia pubescens;4;5.729577951;0.008502948
2;14;425;Magonia pubescens;4;9.103662745;0.019251091
2;14;426;Pityrocarpa moniliformis;4;7.957747155;0.015182604
2;14;427;Acosmium diffusissimum;3;4.774648293;0.005160081
2;14;428;Acosmium diffusissimum;3;5.729577951;0.00711859
2;14;429;Eugenia sp.1;4;5.092958179;0.006907113
2;14;430;Lachesiodendron viridiflorum;4;9.549296586;0.020945163
2;14;431;morta;3;7.703099246;0.01200173
2;14;432;Neocalyptrocalyx longifolium;2;11.77746579;0.019763888
2;14;433;Schinopsis brasiliensis;4;10.50422624;0.024781793
2;14;434;morta;4;11.4591559;0.028894901
2;14;435;Neocalyptrocalyx longifolium;2;4.456338407;0.003556356
2;14;436;Acosmium diffusissimum;3;5.729577951;0.00711859
2;14;437;Lachesiodendron viridiflorum;3;5.156620156;0.005910743
2;14;437;Lachesiodendron viridiflorum;3;7.002817496;0.010143664
2;14;437;Lachesiodendron viridiflorum;3;6.366197724;0.008573258
2;14;437;Lachesiodendron viridiflorum;3;5.092958179;0.005782572
2;14;438;morta;5;20.37183272;0.091550765
2;14;439;Lachesiodendron viridiflorum;3;7.639437268;0.011827238
2;14;439;Lachesiodendron viridiflorum;3;7.002817496;0.010143664
2;14;439;Lachesiodendron viridiflorum;3;5.092958179;0.005782572
2;14;439;Lachesiodendron viridiflorum;3;4.774648293;0.005160081
2;14;440;Lachesiodendron viridiflorum;4;5.570423008;0.008090556
2;14;440;Lachesiodendron viridiflorum;4;5.092958179;0.006907113
2;14;440;Lachesiodendron viridiflorum;4;6.68450761;0.011161328
2;14;441;Magonia pubescens;5;17.44338176;0.069617245
2;14;442;Handroanthus selachidentatus;4;9.867606472;0.022192947
2;14;443;Handroanthus selachidentatus;4;8.307888029;0.016381306
2;14;443;Handroanthus selachidentatus;4;8.594366927;0.017391291
2;14;444;Lachesiodendron viridiflorum;3;3.819718634;0.00348042
2;14;445;Acosmium diffusissimum;4;9.390141642;0.020333034
2;14;446;Lachesiodendron viridiflorum;3;3.819718634;0.00348042
2;14;447;morta;3;4.774648293;0.005160081
2;14;448;morta;3;6.366197724;0.008573258
2;14;449;Acosmium diffusissimum;2;4.774648293;0.004016832
2;14;450;Magonia pubescens;4;7.002817496;0.01211631
2;14;450;Magonia pubescens;2;4.010704566;0.002952931
2;14;450;Magonia pubescens;2;4.901972247;0.004207791
2;14;451;Eugenia sp.1;3;4.456338407;0.004568546
2;14;451;Eugenia sp.1;3;4.774648293;0.005160081
2;14;452;morta;4;7.639437268;0.014127291
2;14;453;Lachesiodendron viridiflorum;4;7.957747155;0.015182604
2;14;453;Lachesiodendron viridiflorum;4;3.819718634;0.00415726
2;14;454;Piptadenia stipulacea;4;5.729577951;0.008502948
2;14;455;Magonia pubescens;5;8.276057041;0.018675333
2;14;455;Magonia pubescens;5;7.639437268;0.016215146
2;14;455;Magonia pubescens;5;6.68450761;0.012810847
2;14;456;Acosmium diffusissimum;3;4.456338407;0.004568546
2;14;456;Acosmium diffusissimum;3;3.819718634;0.00348042
2;14;457;morta;3;4.456338407;0.004568546
2;14;458;Machaerium acutifolium;3;3.819718634;0.00348042
2;14;459;Magonia pubescens;4;8.912676813;0.018544078
2;14;460;Tabaroa caatingicola;4;5.825070917;0.008754637
2;14;461;Lachesiodendron viridiflorum;4;7.321127382;0.013105082
2;14;462;Guapira opposita;4.5;10.18591636;0.025243266
2;14;463;Magonia pubescens;4;6.366197724;0.010240506
4;15;464;Acosmium diffusissimum;5;9.199155711;0.022506863
4;15;464;Acosmium diffusissimum;5;5.729577951;0.009759588
4;15;464;Acosmium diffusissimum;5;5.220282133;0.00828102
4;15;464;Acosmium diffusissimum;5;6.90732453;0.013574039
4;15;464;Acosmium diffusissimum;5;8.276057041;0.018675333
4;15;465;Croton nepetifolius;3;5.729577951;0.00711859
4;15;466;Guapira opposita;4;8.403380995;0.016715057
4;15;467;Croton nepetifolius;3;10.82253613;0.021869433
4;15;468;Acosmium diffusissimum;3;9.549296586;0.017535098
4;15;468;Acosmium diffusissimum;3;5.856901906;0.00740013
4;15;468;Acosmium diffusissimum;3;7.639437268;0.011827238
4;15;468;Acosmium diffusissimum;3;5.729577951;0.00711859
4;15;468;Acosmium diffusissimum;3;5.220282133;0.00604013
4;15;468;Acosmium diffusissimum;3;6.366197724;0.008573258
4;15;468;Acosmium diffusissimum;3;6.68450761;0.009344161
4;15;469;Lachesiodendron viridiflorum;4;8.276057041;0.016270704
4;15;469;Lachesiodendron viridiflorum;4;6.68450761;0.011161328
4;15;470;Guapira opposita;5;10.82253613;0.029982997
4;15;471;Eugenia sp.1;3;4.13802852;0.004008474
4;15;472;Dahlstedtia araripensis;3;4.456338407;0.004568546
4;15;473;morta;3;10.82253613;0.021869433
4;15;474;Guapira opposita;4;7.639437268;0.014127291
4;15;475;morta;2;5.411268065;0.005009715
4;15;476;Acosmium diffusissimum;5;12.09577567;0.036485658
4;15;476;Acosmium diffusissimum;5;5.729577951;0.009759588
4;15;477;morta;3;4.774648293;0.005160081
4;15;478;Piptadenia stipulacea;5;6.047887837;0.010736691
4;15;478;Piptadenia stipulacea;5;7.639437268;0.016215146
4;15;479;Commiphora leptophloeos;4;11.77746579;0.030326391
4;15;480;Jatropha mollissima;4;10.82253613;0.026122399
4;15;481;Eugenia sp.1;4;5.474930042;0.007847396
4;15;482;Dahlstedtia araripensis;7;11.4591559;0.040827005
4;15;483;Dahlstedtia araripensis;8;11.14084602;0.042186979
4;15;484;Dahlstedtia araripensis;7;10.82253613;0.036909601
4;15;485;Pityrocarpa moniliformis;4;7.639437268;0.014127291
4;15;486;Pityrocarpa moniliformis;6;9.867606472;0.028509381
4;15;486;Pityrocarpa moniliformis;3;10.82253613;0.021869433
4;15;487;Acosmium diffusissimum;5;7.321127382;0.015041867
4;15;488;Acosmium diffusissimum;6;8.912676813;0.02382199
4;15;489;Acosmium diffusissimum;5;5.411268065;0.008823143
4;15;489;Acosmium diffusissimum;5;5.411268065;0.008823143
4;15;490;morta;4;11.4591559;0.028894901
4;15;491;Acosmium diffusissimum;5;5.092958179;0.007927907
4;15;492;Acosmium diffusissimum;4.5;6.366197724;0.011013331
4;15;493;Acosmium diffusissimum;5.5;5.729577951;0.010351423
4;15;494;Acosmium diffusissimum;5;6.047887837;0.010736691
4;15;494;Acosmium diffusissimum;5;6.366197724;0.011753938
4;15;495;Acosmium diffusissimum;6;8.594366927;0.022341104
4;15;495;Acosmium diffusissimum;6;5.092958179;0.008872977
4;15;496;Acosmium diffusissimum;6;6.68450761;0.014338003
4;15;497;Acosmium diffusissimum;6;5.634084985;0.010603781
4;15;498;morta;4;6.047887837;0.009354239
4;15;499;Lachesiodendron viridiflorum;4;4.997465213;0.0066802
4;15;500;Acosmium diffusissimum;6;7.639437268;0.018148122
4;15;501;Acosmium diffusissimum;5;6.366197724;0.011753938
4;15;502;Acosmium diffusissimum;5;5.474930042;0.009007154
4;15;503;morta;4;6.047887837;0.009354239
4;15;504;Lachesiodendron viridiflorum;5;5.092958179;0.007927907
4;15;504;Lachesiodendron viridiflorum;5;5.729577951;0.009759588
4;15;504;Lachesiodendron viridiflorum;5;5.092958179;0.007927907
4;15;504;Lachesiodendron viridiflorum;5;5.411268065;0.008823143
4;15;505;Guapira opposita;5;6.366197724;0.011753938
4;15;506;Acosmium diffusissimum;5;5.729577951;0.009759588
4;15;507;Goniorrhachis marginata;5;7.002817496;0.013906966
4;16;508;Goniorrhachis marginata;6;9.230986699;0.025343887
4;16;509;Lachesiodendron viridiflorum;4;5.092958179;0.006907113
4;16;509;Lachesiodendron viridiflorum;4;5.092958179;0.006907113
4;16;510;Lachesiodendron viridiflorum;4;5.252113122;0.007292577
4;16;511;Goniorrhachis marginata;6;10.82253613;0.033557211
4;16;512;Dalbergia cearensis;4;5.602253997;0.008172323
4;16;513;Acosmium diffusissimum;5;9.867606472;0.025472817
4;16;514;Goniorrhachis marginata;8;10.18591636;0.036016093
4;16;515;Alseis sertaneja;3;5.220282133;0.00604013
4;16;516;Goniorrhachis marginata;8;13.65549412;0.060417953
4;16;517;Acosmium diffusissimum;5;5.411268065;0.008823143
4;16;517;Acosmium diffusissimum;5;5.092958179;0.007927907
4;16;517;Acosmium diffusissimum;5;5.53859202;0.009192808
4;16;517;Acosmium diffusissimum;5;5.092958179;0.007927907
4;16;518;Lachesiodendron viridiflorum;4;6.811831564;0.011539243
4;16;519;Lachesiodendron viridiflorum;3;5.315775099;0.006236483
4;16;520;Lachesiodendron viridiflorum;4;4.997465213;0.0066802
4;16;521;morta;4;5.729577951;0.008502948
4;16;522;morta;6;11.4591559;0.037118808
4;16;522;morta;6;12.22309963;0.041596669
4;16;523;Lachesiodendron viridiflorum;5;5.411268065;0.008823143
4;16;524;Goniorrhachis marginata;4;5.411268065;0.007687079
4;16;525;Goniorrhachis marginata;4;5.474930042;0.007847396
4;16;526;Piptadenia stipulacea;4.5;5.729577951;0.009144643
4;16;527;Goniorrhachis marginata;5;7.321127382;0.015041867
4;16;528;Goniorrhachis marginata;7.5;12.73239545;0.051310697
4;16;529;Lachesiodendron viridiflorum;4;5.092958179;0.006907113
4;16;530;Lachesiodendron viridiflorum;6;7.002817496;0.015564787
4;16;531;Lachesiodendron viridiflorum;4;4.997465213;0.0066802
4;16;532;Magonia pubescens;5;7.957747155;0.017426423
4;16;533;Acosmium diffusissimum;5;5.952394872;0.010439322
4;16;534;morta;4;9.549296586;0.020945163
4;16;535;Goniorrhachis marginata;7;14.64225476;0.062924208
4;16;536;Goniorrhachis marginata;5;7.448451337;0.015506595
4;16;537;Goniorrhachis marginata;6;8.021409132;0.019779993
4;16;538;Lachesiodendron viridiflorum;5;11.01352206;0.030923055
4;16;539;Lachesiodendron viridiflorum;6;11.07718404;0.034963163
4;16;540;morta;5;15.69267739;0.057763575
4;16;541;Goniorrhachis marginata;4;4.997465213;0.0066802
4;16;542;Guapira opposita;4;7.321127382;0.013105082
4;16;543;Magonia pubescens;4;5.092958179;0.006907113
4;16;544;Magonia pubescens;5;10.88619811;0.030294952
4;16;545;morta;5;15.27887454;0.055102664
4;16;546;Goniorrhachis marginata;6;11.14084602;0.035318552
4;16;547;Goniorrhachis marginata;4;9.867606472;0.022192947
4;16;548;Goniorrhachis marginata;4;10.82253613;0.026122399
4;16;549;Lachesiodendron viridiflorum;5;10.82253613;0.029982997
4;16;550;Lachesiodendron viridiflorum;4;4.997465213;0.0066802
4;16;550;Lachesiodendron viridiflorum;4;5.411268065;0.007687079
4;16;550;Lachesiodendron viridiflorum;4;4.997465213;0.0066802
4;16;551;Goniorrhachis marginata;4;7.639437268;0.014127291
4;16;552;morta;2;4.997465213;0.004353526
4;16;553;Lachesiodendron viridiflorum;4;5.092958179;0.006907113
4;16;554;Lachesiodendron viridiflorum;5;4.997465213;0.007667459
4;16;555;Goniorrhachis marginata;4;5.411268065;0.007687079
4;16;556;Handroanthus selachidentatus;4.5;6.68450761;0.012003645
4;16;556;Handroanthus selachidentatus;4.5;5.252113122;0.007842929
4;16;557;Magonia pubescens;4.5;7.321127382;0.014094089
4;16;558;Lachesiodendron viridiflorum;5;5.729577951;0.009759588
4;16;559;Guapira opposita;4;5.411268065;0.007687079
4;16;560;Acosmium diffusissimum;5.5;7.002817496;0.014750303
4;16;561;Handroanthus selachidentatus;5;7.639437268;0.016215146
4;16;562;Handroanthus selachidentatus;4.5;8.912676813;0.019943552
4;16;563;Alseis sertaneja;4;6.366197724;0.010240506
4;16;564;Magonia pubescens;4;8.594366927;0.017391291
4;16;564;Magonia pubescens;4;7.321127382;0.013105082
4;16;564;Magonia pubescens;4;6.366197724;0.010240506
4;16;565;Goniorrhachis marginata;5;6.366197724;0.011753938
4;16;566;Magonia pubescens;5;12.73239545;0.039942488
4;16;566;Magonia pubescens;5;7.321127382;0.015041867
4;16;566;Magonia pubescens;5;5.092958179;0.007927907
4;16;567;Acosmium diffusissimum;4;5.092958179;0.006907113
4;16;568;Handroanthus selachidentatus;5;23.36394565;0.116598986
4;16;568;Handroanthus selachidentatus;4;7.384789359;0.01330686
4;16;569;Magonia pubescens;6;7.002817496;0.015564787
4;16;570;Aspidosperma pyrifolium;3;5.156620156;0.005910743
4;17;803;Goniorrhachis marginata;8.5;5;0.010650991
4;17;804;Parapiptadenia zehntneri;4;33.19972113;0.188850209
4;17;805;Parapiptadenia zehntneri;4;6.207042781;0.009793027
4;17;806;Goniorrhachis marginata;7;7.639437268;0.019961133
4;17;807;Goniorrhachis marginata;4.5;22.75915686;0.104310776
4;17;808;Goniorrhachis marginata;7;7.480282325;0.019233093
4;17;809;Cordia incognita;4;21.2631004;0.086023814
4;17;810;morta;2.5;7.321127382;0.009802873
4;17;811;Goniorrhachis marginata;7;9.708451529;0.030470436
4;17;812;morta;4.5;13.36901522;0.040791046
4;17;813;Goniorrhachis marginata;4.5;7.384789359;0.014311094
4;17;814;Acosmium diffusissimum;4.5;6.143380803;0.010342197
4;17;815;morta;5;6.047887837;0.010736691
4;17;816;Goniorrhachis marginata;13;4.456338407;0.011301796
4;17;817;morta;4;18.62112834;0.068066124
4;17;818;Goniorrhachis marginata;4;5.729577951;0.008502948
4;17;819;morta;6.5;5.092958179;0.009322709
4;17;820;morta;2;11.14084602;0.017917679
4;17;821;Dalbergia cearensis;4;9.867606472;0.022192947
4;17;822;Piptadenia stipulacea;4.5;5.729577951;0.009144643
4;17;823;Parapiptadenia zehntneri;6;5.729577951;0.010923009
4;17;824;morta;4;6.047887837;0.009354239
4;17;825;Piptadenia stipulacea;5;6.366197724;0.011753938
4;17;826;Goniorrhachis marginata;6;5.092958179;0.008872977
4;17;827;Acosmium diffusissimum;6;5.53859202;0.010288664
4;17;828;Goniorrhachis marginata;5;7.321127382;0.015041867
4;17;829;morta;4;6.207042781;0.009793027
4;17;830;Piptadenia stipulacea;6;17.18873385;0.075920026
4;17;831;morta;4.5;7.798592212;0.01575649
4;17;832;morta;4;6.366197724;0.010240506
4;17;833;morta;4;5.252113122;0.007292577
4;17;834;Acosmium diffusissimum;5;11.14084602;0.031556737
4;17;835;Acosmium diffusissimum;5;14.00563499;0.047258953
4;17;836;Acosmium diffusissimum;5;8.912676813;0.021284685
4;17;837;morta;6;14.96056465;0.059422012
4;17;838;Acosmium diffusissimum;4;11.77746579;0.030326391
4;17;839;Handroanthus selachidentatus;6;5.092958179;0.008872977
4;17;840;Parapiptadenia zehntneri;4;12.09577567;0.031787779
4;17;841;Piptadenia stipulacea;5;6.366197724;0.011753938
4;18;842;Goniorrhachis marginata;4;5.729577951;0.008502948
4;18;843;Commiphora leptophloeos;6;5.092958179;0.008872977
4;18;844;Anadenanthera colubrina;7;11.01352206;0.03806683
4;18;845;Dalbergia cearensis;4;11.71380381;0.030037695
4;18;846;morta;4;7.639437268;0.014127291
4;18;847;Goniorrhachis marginata;4.5;9.867606472;0.023867792
4;18;848;Goniorrhachis marginata;4;8.403380995;0.016715057
4;18;849;Goniorrhachis marginata;7;6.047887837;0.013217057
4;18;850;Goniorrhachis marginata;7;13.05070533;0.051359961
4;18;850;Goniorrhachis marginata;7;15.6608464;0.07085364
4;18;851;Piptadenia stipulacea;4;12.73239545;0.034799509
4;18;852;morta;4;4.997465213;0.0066802
4;18;853;Goniorrhachis marginata;5;14.00563499;0.047258953
4;18;854;Goniorrhachis marginata;7;6.366197724;0.014469306
4;18;855;Parapiptadenia zehntneri;6;11.77746579;0.03895772
4;18;856;Machaerium acutifolium;5;9.549296586;0.024040624
4;18;857;Platymiscium floribundum;4;7.957747155;0.015182604
4;18;858;Goniorrhachis marginata;4.5;6.175211792;0.010436952
4;18;859;Goniorrhachis marginata;4;6.016056849;0.009267529
4;18;859;Goniorrhachis marginata;4;5.729577951;0.008502948
4;18;860;Goniorrhachis marginata;7;5.188451145;0.010084641
4;18;861;Piptadenia stipulacea;4;10.82253613;0.026122399
4;18;862;Goniorrhachis marginata;9;5.092958179;0.011398354
4;18;862;Goniorrhachis marginata;9;11.77746579;0.05004565
4;18;863;Goniorrhachis marginata;5;8.594366927;0.01996153
4;18;864;Goniorrhachis marginata;5;7.639437268;0.016215146
4;18;865;Lachesiodendron viridiflorum;8;8.116902098;0.02412526
4;18;866;Goniorrhachis marginata;6;19.09859317;0.091434113
4;18;867;Goniorrhachis marginata;6;7.448451337;0.017355105
4;18;867;Goniorrhachis marginata;6;7.639437268;0.018148122
4;18;868;Schinopsis brasiliensis;8;7.480282325;0.020886764
4;18;869;Acosmium diffusissimum;4;23.23662169;0.100610801
4;18;870;morta;8;6.047887837;0.014353467
4;18;871;Goniorrhachis marginata;5;17.82535363;0.07233008
4;18;872;Acosmium diffusissimum;5;6.366197724;0.011753938
4;18;873;Goniorrhachis marginata;6;9.071831756;0.024577834
4;18;874;Acosmium diffusissimum;4;5.411268065;0.007687079
4;18;874;Acosmium diffusissimum;4;6.238873769;0.00988183
4;18;875;Acosmium diffusissimum;4.5;5.411268065;0.008267203
4;18;876;Acosmium diffusissimum;5;7.321127382;0.015041867
4;18;876;Acosmium diffusissimum;5;9.230986699;0.022644484
4;18;877;Acosmium diffusissimum;5;7.957747155;0.017426423
4;18;878;Acosmium diffusissimum;4.5;6.047887837;0.01006018
4;18;879;Goniorrhachis marginata;5;7.703099246;0.016454374
4;18;880;morta;5;5.411268065;0.008823143
4;18;881;morta;4;14.32394488;0.042839665
4;18;882;Piptadenia stipulacea;5;7.321127382;0.015041867
4;18;883;morta;5;6.366197724;0.011753938
4;18;883;morta;5;13.68732511;0.045379964
4;18;884;Piptadenia stipulacea;6;13.68732511;0.050789619
4;18;885;Goniorrhachis marginata;5;6.047887837;0.010736691
4;18;886;Goniorrhachis marginata;4;7.480282325;0.013612028
4;18;887;Goniorrhachis marginata;7.5;6.047887837;0.013792509
4;18;887;Goniorrhachis marginata;7.5;14.96056465;0.068203921
4;18;887;Goniorrhachis marginata;7.5;9.67662054;0.031613321
4;18;888;Platymiscium floribundum;4;8.97633879;0.018778475
4;18;889;Acosmium diffusissimum;7;5.092958179;0.009759394
4;18;890;Piptadenia stipulacea;5;14.96056465;0.053092911
4;18;890;Piptadenia stipulacea;5;5.729577951;0.009759588
4;18;891;morta;4;4.774648293;0.006163566
4;18;892;Goniorrhachis marginata;6.5;12.73239545;0.046969801
4;19;893;morta;5;10.50422624;0.028444265
4;19;894;Cordia incognita;4;13.05070533;0.036349495
4;19;895;morta;4;8.594366927;0.017391291
4;19;896;Goniorrhachis marginata;10;4.456338407;0.009610895
4;19;897;morta;6;17.98450857;0.082232322
4;19;897;morta;6;5.092958179;0.008872977
4;19;898;Acosmium diffusissimum;4;5.570423008;0.008090556
4;19;899;morta;4;6.68450761;0.011161328
4;19;900;Manihot caerulescens;6;7.321127382;0.016834978
4;19;901;morta;2;7.639437268;0.009206839
4;19;902;Acosmium diffusissimum;4;9.549296586;0.020945163
4;19;903;morta;5;5.092958179;0.007927907
4;19;904;morta;2;5.411268065;0.005009715
4;19;905;Handroanthus selachidentatus;5;5.729577951;0.009759588
4;19;905;Handroanthus selachidentatus;5;11.20450799;0.031875664
4;19;905;Handroanthus selachidentatus;5;6.366197724;0.011753938
4;19;905;Handroanthus selachidentatus;5;6.780000576;0.013135586
4;19;906;Piptadenia stipulacea;5;6.493521678;0.012171968
4;19;907;Manihot caerulescens;5;5.092958179;0.007927907
4;19;908;Piptadenia stipulacea;4;6.366197724;0.010240506
4;19;909;morta;4;5.092958179;0.006907113
4;19;910;morta;4;7.002817496;0.01211631
4;19;911;Piptadenia stipulacea;4;6.68450761;0.011161328
4;19;912;Piptadenia stipulacea;7;5.729577951;0.012014226
4;19;913;morta;4;9.549296586;0.020945163
4;19;914;Acosmium diffusissimum;6;5.729577951;0.010923009
4;19;915;Goniorrhachis marginata;8;7.480282325;0.020886764
4;19;916;Handroanthus selachidentatus;6;15.27887454;0.061671342
4;19;917;morta;4;12.5732405;0.034035514
4;19;918;morta;5;5.092958179;0.007927907
4;19;918;morta;3;6.366197724;0.008573258
4;19;919;Cordia incognita;4;5.729577951;0.008502948
4;19;920;morta;3;6.366197724;0.008573258
4;19;921;Acosmium diffusissimum;6;6.366197724;0.013155102
4;19;922;Goniorrhachis marginata;7;9.612958563;0.029943506
4;19;923;Piptadenia stipulacea;7;9.549296586;0.029594434
4;19;924;Acosmium diffusissimum;6;9.103662745;0.024730229
4;19;925;Aspidosperma pyrifolium;6;6.366197724;0.013155102
4;19;926;Lachesiodendron viridiflorum;6;10.18591636;0.030152343
4;19;927;morta;3;11.30000096;0.023600769
4;19;928;Goniorrhachis marginata;7;4.933803236;0.009227617
4;19;929;morta;5;9.549296586;0.024040624
4;19;929;morta;5;6.68450761;0.012810847
4;19;930;morta;1.5;5.092958179;0.003768536
4;19;931;morta;6;4.774648293;0.007917805
4;19;932;morta;5;5.092958179;0.007927907
4;19;933;Manihot caerulescens;6;7.002817496;0.015564787
4;19;934;Piptadenia stipulacea;4;5.729577951;0.008502948
4;19;935;Acosmium diffusissimum;6;4.456338407;0.007010134
4;19;936;Acosmium diffusissimum;6;7.321127382;0.016834978
4;19;937;morta;4;8.148733086;0.015831549
4;19;938;Cordia incognita;6;11.61831085;0.038033447
4;19;939;morta;5;7.703099246;0.016454374
4;19;940;morta;4.5;6.68450761;0.012003645
4;19;941;Handroanthus selachidentatus;4;5.570423008;0.008090556
4;19;942;morta;5;5.729577951;0.009759588
4;19;943;morta;3;7.321127382;0.010971455
4;19;944;morta;4;5.729577951;0.008502948
4;19;945;Goniorrhachis marginata;8;5.092958179;0.010598512
4;19;946;Lachesiodendron viridiflorum;4;9.549296586;0.020945163
4;19;947;morta;4;4.456338407;0.005456995
4;19;948;Cordia incognita;5;5.092958179;0.007927907
4;19;949;Acosmium diffusissimum;6;5.092958179;0.008872977
4;19;950;Handroanthus selachidentatus;5;8.785352859;0.020751009
4;19;951;morta;4;9.485634608;0.020699367
4;19;952;morta;5;5.092958179;0.007927907
4;19;953;Piptadenia stipulacea;5;5.729577951;0.009759588
4;19;954;morta;5;5.729577951;0.009759588
4;19;955;Cordia incognita;5;12.73239545;0.039942488
4;19;956;Piptadenia stipulacea;5;6.366197724;0.011753938
4;19;957;Acosmium diffusissimum;5;9.931268449;0.025763557
4;20;958;Goniorrhachis marginata;8;6.175211792;0.014891031
4;20;959;Commiphora leptophloeos;8;17.82535363;0.096695283
4;20;960;morta;5;30.39859413;0.185533369
4;20;961;Commiphora leptophloeos;6;8.435211984;0.02161615
4;20;962;morta;4;12.41408556;0.033278879
4;20;963;Terminalia fagifolia;6;7.321127382;0.016834978
4;20;963;Terminalia fagifolia;6;5.411268065;0.009874933
4;20;963;Terminalia fagifolia;6;5.252113122;0.009368149
